ID,electricity_kwh_per_month,natural_gas_therms_per_month,vehicle_miles_per_month,house_area_sqft,water_usage_liters_per_day,public_transport_usage_per_week,household_size,home_insulation_quality,meat_consumption_kg_per_week,laundry_loads_per_week,recycles_regularly,composts_organic_waste,uses_solar_panels,energy_efficient_appliances,heating_type,diet_type,owns_pet,smart_thermostat_installed,carbon_footprint
0x4746,323.75,53.74,716.36,2162.91,284.44,7,5,2,4.37,3,0.0,0.0,0,1.0,gas,vegetarian,0,0.0,728.26
0xaf0,501.68,62.72,466.11,1911.99,413.72,2,1,2,4.71,6,1.0,0.0,0,1.0,electric,vegan,0,0.0,562.89
0xfe3,166.35,31.29,903.36,1846.93,356.78,6,5,4,2.46,3,0.0,0.0,0,1.0,electric,vegetarian,1,0.0,548.75
0x3f6b,404.35,30.85,436.37,1404.24,191.42,6,4,3,0.72,2,1.0,1.0,0,1.0,electric,omnivore,1,1.0,539.61
0xa56,434.17,66.39,1683.2,1954.46,298.38,0,2,4,3.56,8,1.0,0.0,0,1.0,none,vegetarian,0,1.0,721.08
0x1c3d,333.74,62.1,609.46,1711.82,528.55,1,4,3,4.31,7,1.0,0.0,0,1.0,gas,vegan,0,0.0,542.81
0x36a3,470.16,31.27,860.56,2657.4,307.04,0,3,4,1.41,4,1.0,0.0,1,0.0,gas,vegetarian,1,0.0,565.95
0x4f31,391.43,50.85,1116.68,1903.23,448.02,3,3,3,3.87,2,1.0,0.0,0,0.0,gas,omnivore,1,0.0,1076.46
0x18fd,536.9,32.79,535.48,1741.02,534.0,10,1,1,0.75,2,1.0,1.0,1,1.0,gas,omnivore,1,1.0,585.22
0x1da3,464.54,62.82,667.85,2575.9,449.88,8,3,0,0.75,2,0.0,1.0,0,0.0,gas,omnivore,0,1.0,828.67
0x2b7f,540.63,44.27,977.16,1391.46,530.25,5,1,4,3.75,7,1.0,0.0,0,0.0,electric,omnivore,1,0.0,998.95
0x1b17,451.63,59.41,351.81,1928.21,501.58,2,2,3,2.77,7,0.0,0.0,0,0.0,none,omnivore,1,0.0,843.97
0x1bfa,589.5,74.13,1111.3,2475.22,462.65,5,2,3,4.58,3,0.0,0.0,1,0.0,electric,vegan,1,0.0,679.67
0xeb8,455.38,44.62,480.56,1799.61,538.31,6,6,2,3.2,4,1.0,0.0,0,0.0,none,vegetarian,1,0.0,643.7
0x4cf6,189.62,74.26,1125.43,1574.79,283.54,0,4,2,0.97,3,1.0,0.0,0,0.0,electric,omnivore,1,0.0,930.77
0xf31,385.57,51.33,615.32,1738.03,403.38,4,5,3,0.43,6,1.0,0.0,0,1.0,electric,omnivore,0,1.0,622.19
0x38bf,354.9,82.0,913.5,2264.27,249.52,1,4,2,1.94,2,1.0,1.0,0,0.0,aLy@k,omnivore,1,0.0,1043.02
0x1a08,342.07,58.7,1312.66,3734.96,440.04,2,1,3,2.53,5,1.0,0.0,1,1.0,none,omnivore,1,0.0,830.52
0x43a6,-55.0,116.95,823.24,2726.44,432.5,8,5,2,2.61,7,0.0,1.0,0,0.0,gas,omnivore,0,0.0,1259.54
0x5d7,484.25,66.99,1400.68,2111.45,393.29,0,3,1,3.99,2,1.0,1.0,1,1.0,electric,vegetarian,0,0.0,794.15
0x10e3,364.91,41.39,675.1,1490.03,560.71,3,7,2,3.67,3,1.0,1.0,1,0.0,gas,omnivore,0,0.0,892.88
0x1c95,473.82,78.98,594.81,1504.21,324.24,0,3,1,5.21,2,1.0,0.0,0,1.0,electric,omnivore,1,0.0,1059.23
0x4358,342.04,48.77,1113.28,2453.83,452.07,7,4,0,0.57,2,0.0,0.0,1,,gas,vegetarian,0,0.0,631.08
0x11ff,364.18,38.6,584.12,1567.28,315.77,2,2,2,4.94,2,0.0,1.0,0,1.0,electric,vegan,0,0.0,538.69
0x4157,463.39,58.03,437.58,2016.88,618.18,3,1,0,2.15,9,1.0,0.0,0,0.0,none,vegetarian,1,1.0,574.48
0x5203,275.73,49.44,870.75,1397.9,448.74,6,5,3,3.79,2,1.0,0.0,0,1.0,gas,vegan,1,0.0,521.97
0x120c,367.71,22.4,492.6400480677305,2003.01,413.62,0,UY\d&,3,1.51,6,1.0,0.0,0,1.0,gas,omnivore,0,0.0,804.97
0x215b,426.82,50.16,628.9,1414.51,392.77,0,5,3,3.28,8,,1.0,0,1.0,gas,vegetarian,0,0.0,641.92
0x46ff,630.43,37.17,519.38,928.14,386.09,0,3,3,2.12,6,1.0,0.0,0,0.0,none,omnivore,1,0.0,766.09
0x2ee8,285.95,40.89,1000.69,1500.48,359.56,0,1,3,0.0,6,1.0,1.0,0,0.0,gas,omnivore,0,0.0,759.23
0x1880,509.1,7.23,896.8,1632.45,342.95,4,3,4,3.19,3,1.0,0.0,0,0.0,electric,omnivore,0,0.0,804.0
0x2368,216.32,31.81,410.85,1414.77,401.1,11,3,3,3.61,5,1.0,0.0,0,0.0,electric,omnivore,0,0.0,766.72
0x101c,402.75,55.79,570.2,1974.35,474.44,2,2,3,3.37,3,0.0,0.0,1,1.0,gas,omnivore,0,1.0,762.6
0x125d,540.36,64.06,498.23,1656.15,526.97,7,1,2,6.36,8,0.0,0.0,0,0.0,gas,vegetarian,1,0.0,972.41
0x29a4,427.0,51.35,1444.58,2498.04,551.22,4,7,3,1.64,3,1.0,0.0,0,0.0,electric,omnivore,1,0.0,1008.1
0x4119,571.35,62.45,863.45,1957.97,450.76,0,1,3,3.16,5,1.0,0.0,0,0.0,gas,omnivore,1,0.0,1070.37
0x1e0c,550.41,74.32,663.94,2416.01,595.31,1,3,1,0.0,8,1.0,1.0,1,1.0,gas,vegan,0,0.0,465.71
0x146a,585.31,51.1,435.54,883.68,336.35,3,2,3,3.82,8,0.0,0.0,1,,v+oku,omnivore,1,1.0,884.23
0x3388,489.45,45.18,565.53,2728.68,627.82,6,1,4,3.01,8,0.0,1.0,1,1.0,electric,omnivore,1,0.0,732.49
0x490c,361.01,52.53,572.43,547.51,516.64,9,4,3,4.95,8,1.0,1.0,0,,gas,vegetarian,1,0.0,690.95
0x49dd,210.1,68.42,1041.85,2626.29,472.11,4,6,1,3.73,8,1.0,,0,1.0,gas,omnivore,0,0.0,1044.86
0x34c5,380.62,55.82,959.9,1897.34,546.24,6,4,4,1.15,9,1.0,1.0,0,0.0,gas,vegan,0,,530.19
0x14d9,435.18,88.19,1290.08,2644.85,345.33,0,4,2,2.57,3,1.0,1.0,0,1.0,gas,omnivore,1,1.0,1029.64
0x153b,448.5,81.2,1008.07,1684.71,553.78,0,5,1,2.16,3,1.0,0.0,1,1.0,gas,omnivore,1,,822.21
0x1a8d,352.98,53.6,842.53,1524.42,398.49,0,6,3,2.91,8,0.0,0.0,0,1.0,electric,vegan,0,0.0,525.2
0x20d0,604.81,101.82,1320.78,3410.62,582.85,0,5,1,4.98,3,1.0,1.0,0,1.0,gas,omnivore,1,0.0,1358.58
0x1e0e,-66.0,24.55,342.99,605.26,593.09,1,1,3,3.03,8,0.0,0.0,0,1.0,gas,vegan,0,0.0,441.37
0x38bc,376.89,20.19,167.39,400.0,191.79,6,2,4,2.04,3,0.0,0.0,0,1.0,none,omnivore,1,1.0,470.54
0x4702,362.4,57.85,242.18,934.34,421.19,6,4,-1,3.71,5,0.0,1.0,0,1.0,gas,vegan,0,0.0,510.92
0x3f50,433.87,29.94,919.67,1422.66,191.74,2,5,2,2.6,4,1.0,1.0,0,1.0,gas,vegetarian,1,0.0,635.48
0x3b9c,347.34,5.52,0.61,1900.62,260.29,5,3,3,0.78,8,0.0,0.0,0,1.0,gas,omnivore,0,1.0,448.45
0x49e9,432.0,34.94,523.17,2374.21,378.99,3,5,3,3.5,8,1.0,1.0,0,0.0,electric,vegetarian,0,0.0,669.92
0x848,390.08,35.12,693.65,1533.01,417.07,7,4,3,3.7,7,0.0,0.0,0,1.0,electric,vegetarian,1,1.0,619.07
0x1253,266.31,32.72,600.4,1546.54,266.09,8,4,3,2.64,2,1.0,1.0,0,1.0,gas,vegetarian,1,0.0,543.73
0x4b76,351.4,58.5,1242.65,2644.67,446.06,5,5,3,5.42,7,1.0,1.0,0,0.0,gas,omnivore,0,0.0,1246.64
0x2cbd,422.27,66.34,1044.15,2031.19,444.31,2,4,4,2.99,2,0.0,1.0,0,1.0,electric,vegetarian,0,1.0,656.74
0x3f58,374.08,68.67,645.48,1633.67,367.77,5,5,2,4.65,7,1.0,0.0,1,0.0,gas,vegetarian,0,0.0,801.75
0x2b76,189.81,51.11,1040.44,2689.78,240.64,3,1,3,2.12,5,1.0,0.0,0,1.0,gas,vegetarian,1,0.0,626.67
0x5053,348.87,54.46,695.45,1889.97,411.31,0,2,2,2.07,9,0.0,1.0,0,1.0,=%-KI,omnivore,0,1.0,823.91
0x3bf3,444.91,46.13,863.72,1251.25,372.57,2,3,1,2.69,2,0.0,1.0,0,1.0,gas,omnivore,1,1.0,891.72
0x31ae,581.32,72.04,878.76,2006.64,282.8,-3,3,1,0.7,1,0.0,0.0,0,0.0,electric,omnivore,1,0.0,1019.26
0x481e,381.9,33.1,930.05,1846.53,553.29,2,6,4,4.82,3,1.0,0.0,0,0.0,gas,vegetarian,0,0.0,745.93
0x2985,497.6,47.98,651.68,2292.31,435.67,3,V[lG2,2,0.0,7,1.0,1.0,0,0.0,gas,vegan,0,0.0,492.43
0xa25,231.91,31.21,1306.94,2381.89,242.22,6,3,3,2.52,3,1.0,0.0,0,1.0,gas,omnivore,1,0.0,833.41
0x2499,412.42,69.89,547.76,1275.31,412.51,4,1,2,4.29,5,1.0,1.0,0,0.0,gas,vegetarian,1,0.0,819.39
0x2350,389.96,5.43,923.68,2571.5,461.56,0,3,5,1.84,4,1.0,0.0,1,1.0,electric,vegetarian,0,0.0,447.11
0x1123,100.0,47.56,523.11,499.45,122.14,2,5,4,1.54,5,1.0,0.0,0,1.0,electric,omnivore,0,1.0,556.44
0x24e9,383.27,72.91,965.11,1699.13,353.0,2,5,2,2.7,3,1.0,0.0,1,1.0,gas,vegan,0,1.0,517.38
0x1374,185.82,45.21,554.21,1591.12,301.84,1,2,3,3.51,9,1.0,0.0,0,1.0,gas,vegetarian,0,0.0,600.58
0x195a,504.6,38.91,1176.11,1628.04,385.08,0,3,2,3.08,5,1.0,0.0,0,1.0,gas,omnivore,1,1.0,918.64
0x4ace,279.44,31.24,754.52,2000.67,349.87,3,9,4,3.22,6,1.0,0.0,0,0.0,gas,omnivore,1,0.0,848.07
0x1e14,314.68,54.63,1306.83,2380.44,468.58,4,6,3,4.94,4,0.0,,0,1.0,none,omnivore,1,0.0,1014.41
0x1f9a,276.28,44.91,821.98,1765.39,261.05,6,6,2,0.0,3,0.0,0.0,0,0.0,gas,omnivore,1,1.0,750.8
0x493f,423.78,59.88,1143.16,2469.91,434.28,0,2,3,1.51,4,1.0,1.0,0,1.0,gas,vegetarian,1,0.0,663.64
0x4173,337.0,38.7,909.62,2820.62,515.3,0,3,3,2.81,3,,1.0,0,0.0,gas,omnivore,1,0.0,927.53
0x1d97,283.33,64.48,204.06,1419.21,177.37,11,1,2,5.61,1,1.0,0.0,1,1.0,electric,omnivore,0,1.0,785.1
0x4d3b,502.47,75.14,469.44,2701.6,357.43,4,1,3,1.58,1,1.0,1.0,0,0.0,gas,vegetarian,0,0.0,669.65
0x1479,396.17,28.01,911.41,1813.94,343.51,0,4,4,3.08,7,,0.0,0,0.0,gas,omnivore,1,0.0,895.25
0x4332,364.88,55.36,710.52,1884.3,503.0,2,5,3,3.08,2,1.0,1.0,0,1.0,gas,omnivore,0,1.0,787.15
0x4a0b,495.6,82.54,1058.03,1946.16,396.4,4,5,2,2.92,1,0.0,0.0,1,,electric,vegetarian,0,0.0,818.31
0xbb9,568.09,77.01,869.64,1978.33,477.65,4,1,3,0.0,2,1.0,1.0,1,0.0,gas,vegetarian,0,0.0,612.33
0x477,239.64,18.62,835.86,1909.5,410.01,6,6,2,3.04,2,0.0,1.0,0,1.0,electric,omnivore,0,1.0,722.86
0x4e97,496.43,32.48,585.73,1358.56,397.69,6,2,4,1.5,6,1.0,0.0,0,0.0,gas,vegetarian,1,1.0,564.56
0x2764,359.43,48.61,700.81,1087.42,292.91,2,2,5,1.53,9,1.0,0.0,0,0.0,gas,omnivore,0,0.0,766.3
0x2d54,515.23,43.45,253.99516111051832,2130.34,453.13,1,4,3,2.26,3,1.0,0.0,0,0.0,electric,vegetarian,1,0.0,750.8
0x325e,596.07,90.9,992.99,1463.18,519.79,0,2,1,2.16,7,0.0,1.0,0,1.0,gas,omnivore,1,0.0,1132.14
0x1a32,674.29,40.48,1207.47,2891.61,555.66,5,1,4,3.49,4,0.0,1.0,0,0.0,electric,vegan,0,0.0,639.25
0x3b1f,549.55,52.29,405.0,1917.21,252.71,5,1,3,1.7,6,,0.0,0,1.0,electric,omnivore,0,0.0,708.46
0x2f5b,319.33,73.03,1173.34,2051.79,473.92,0,5,2,5.64,5,,,0,0.0,electric,omnivore,0,0.0,1291.73
0x353a,495.41,15.97,911.91,2177.16,450.03,1,4,4,0.51,1,1.0,0.0,0,1.0,gas,omnivore,0,1.0,596.09
0x4dbd,313.28,37.43,219.64,887.22,293.07,7,4,4,3.04,9,1.0,1.0,0,1.0,gas,omnivore,1,0.0,664.08
0x3876,507.59,35.29,1234.32,1996.0,495.63,0,1,3,4.19,8,1.0,1.0,1,0.0,gas,omnivore,1,1.0,1011.19
0x285f,258.69,66.75,327.81,1768.33,424.91,5,3,2,2.09,3,0.0,0.0,0,0.0,electric,omnivore,1,0.0,835.98
0x388f,471.84,57.17,980.98,2090.49,387.51,0,4,4,2.79,3,1.0,0.0,1,0.0,electric,omnivore,1,0.0,874.11
0x3234,313.35,34.31,683.79,1274.74,254.78,7,3,4,2.89,4,1.0,1.0,0,0.0,gas,vegetarian,1,0.0,623.19
0x519b,-99.0,71.6,1169.19,1986.53,381.28,2,3,1,1.74,3,1.0,0.0,0,1.0,gas,vegan,0,0.0,581.66
0x4131,537.7,55.94,1150.01,2080.17,278.81,1,3,3,4.57,7,0.0,1.0,0,0.0,none,omnivore,0,1.0,1114.3
0x3937,377.97,40.9,527.49,1328.37,361.77,5,3,3,2.61,2,0.0,1.0,1,1.0,gas,vegetarian,0,0.0,536.3
0xb45,417.21,98.03,815.01,1937.87,400.84,3,7,0,4.88,1,1.0,0.0,0,,gas,omnivore,1,,1215.42
0x2768,403.25,29.24,975.33,2172.9,589.63,2,3,3,1.77,8,0.0,1.0,0,0.0,gas,vegetarian,0,1.0,670.69
0xfe6,536.4,47.43,624.4,1528.64,460.63,3,1,2,0.69,9,1.0,1.0,0,1.0,gas,omnivore,1,1.0,728.14
0x1b48,302.84,20.43,1162.08,1346.85,353.83,2,2,5,2.52,8,1.0,1.0,0,1.0,gas,omnivore,0,0.0,730.63
0x20db,406.03,1.79,609.01,1300.05,329.2,11,6,3,1.83,2,1.0,0.0,0,1.0,electric,omnivore,1,0.0,575.71
0x3ecf,447.26,24.52,567.6,1520.33,270.74,14,{f#st,3,2.96,6,1.0,1.0,0,0.0,IB)&K,omnivore,0,,771.84
0x150e,393.34,75.98,-38.74386214847982,3543.17,518.32,1,1,3,2.29,8,0.0,0.0,0,1.0,electric,omnivore,1,0.0,932.33
0x330b,466.03,71.27,518.8,1786.93,505.02,7,1,3,1.96,3,1.0,1.0,0,1.0,gas,omnivore,0,0.0,787.45
0x3bef,379.38,60.12,730.97,2049.35,-99.0,3,5,2,3.7,4,1.0,0.0,0,0.0,gas,omnivore,0,1.0,1007.02
0xc70,651.74,94.65,828.14,2743.05,345.6,3,1,2,0.25,4,1.0,0.0,0,1.0,gas,vegetarian,1,1.0,672.18
0x1ed6,323.08,8.11,678.84,1588.13,418.85,4,2,4,4.07,4,1.0,0.0,1,1.0,gas,omnivore,1,0.0,671.64
0xf3d,397.12,11.25,405.29,2127.09,421.48,0,1,4,1.89,9,1.0,1.0,0,1.0,electric,omnivore,1,1.0,561.69
0x14d7,265.25,40.27,947.25,1791.44,362.3,8,3,4,4.73,7,0.0,0.0,0,0.0,electric,vegetarian,1,0.0,770.67
0x374f,330.02,60.95,585.26,1344.21,435.83,0,4,2,1.59,3,0.0,0.0,0,1.0,electric,omnivore,0,1.0,724.67
0x473d,367.52,55.64,378.13,1777.86,341.15,2,1,4,1.74,7,1.0,1.0,0,0.0,gas,omnivore,1,1.0,741.91
0x44a5,386.62,76.66,1053.69,1545.69,447.95,5,3,2,0.54,3,1.0,,0,1.0,gas,omnivore,0,0.0,848.06
0x4e07,494.7,51.84,1197.06,1778.31,433.5,0,3,3,4.2,9,1.0,0.0,0,1.0,gas,omnivore,1,0.0,1033.96
0x301b,353.4,40.93,904.43,2276.16,495.21,6,1,2,3.0,3,1.0,0.0,0,1.0,electric,omnivore,0,0.0,830.87
0x4fd8,323.23,60.34,831.69,1329.32,438.7,2,2,2,3.33,2,1.0,1.0,0,1.0,electric,vegetarian,0,1.0,638.63
0x4d7,217.75,61.7,844.37,1398.22,281.95,5,4,2,2.31,5,0.0,1.0,0,0.0,gas,vegetarian,0,0.0,747.48
0x4e56,385.52,62.85,728.28,623.07,448.2,0,2,6,4.28,6,1.0,1.0,0,1.0,electric,omnivore,0,,857.65
0x29e2,602.26,30.22,1128.17,2015.3,227.67,1,2,4,2.52,2,0.0,0.0,0,0.0,electric,omnivore,1,0.0,948.42
0x5080,450.84,48.97,769.13,2511.15,411.09,3,1,4,2.15,1,1.0,1.0,0,1.0,electric,omnivore,1,1.0,705.81
0x3258,275.23,32.31,974.73,2638.69,287.56,2,1,4,5.49,1,1.0,0.0,0,0.0,electric,omnivore,1,1.0,945.8
0x4420,422.44,81.14,1365.56,2443.05,540.8,7,8,1,2.6,8,1.0,1.0,0,0.0,electric,omnivore,0,0.0,1268.56
0x35db,586.79,75.52,882.99,1692.82,352.69,2,1,1,3.69,7,1.0,1.0,0,1.0,none,omnivore,0,0.0,1015.09
0x50d2,295.29,1.3,1220.36,2049.35,211.01,0,2,5,2.16,7,1.0,0.0,1,1.0,gas,vegetarian,0,1.0,488.96
0x367b,401.16,65.48,460.53,1009.94,483.94,0,2,2,1.21,6,0.0,1.0,0,0.0,electric,omnivore,1,0.0,853.52
0x124c,246.64,46.61,1063.11,1622.81,513.39,2,3,4,4.2,7,0.0,0.0,1,1.0,gas,vegetarian,1,1.0,655.58
0x1069,307.27,47.21,1076.56,2438.84,426.08,3,2,3,3.13,7,0.0,0.0,1,0.0,gas,omnivore,1,1.0,972.26
0x2b7c,371.85,46.43,916.38,1240.9,449.62,6,4,2,0.0,2,1.0,1.0,0,0.0,gas,omnivore,0,1.0,753.09
0x3dde,254.42,52.32,806.42,1430.39,414.41,0,3,2,2.09,6,1.0,1.0,0,1.0,gas,omnivore,0,0.0,801.73
0x8ab,464.45,39.33,1050.74,2422.36,340.59,3,3,3,4.99,2,1.0,1.0,0,0.0,gas,omnivore,0,0.0,1110.25
0x405d,398.98,50.0,921.86,1232.62,408.39,0,4,3,1.64,6,1.0,0.0,0,0.0,electric,omnivore,1,0.0,875.91
0x501,491.67,80.01,1068.5,1852.79,312.85,1,5,3,3.55,3,1.0,1.0,0,1.0,none,vegetarian,0,0.0,711.12
0x4dc8,427.96,44.76,635.83,768.87,252.6,2,3,4,1.62,9,1.0,1.0,0,1.0,gas,omnivore,1,,710.45
0x25c3,567.95,62.19,994.13,2554.53,417.54,0,2,1,4.23,2,1.0,0.0,0,1.0,electric,omnivore,1,0.0,1074.45
0x202e,403.61,41.4,694.18,2066.06,581.07,0,4,5,0.0,3,1.0,1.0,1,1.0,electric,vegetarian,0,1.0,399.39
0x1318,314.34,58.22,1248.04,2666.36,542.17,3,5,4,4.46,7,1.0,0.0,0,0.0,electric,omnivore,1,1.0,1058.18
0x44e9,397.16,60.4,1326.85,1954.47,529.11,0,3,3,1.81,8,1.0,1.0,0,0.0,gas,omnivore,1,0.0,1063.15
0x389e,532.3,63.31,1204.82,2912.11,637.5,2,2,2,2.1,6,1.0,1.0,0,1.0,gas,vegetarian,0,1.0,723.51
0x1584,331.68,51.11,1093.35,1366.12,418.66,0,1,2,4.13,9,1.0,1.0,0,0.0,gas,omnivore,0,1.0,1101.75
0x24dd,388.24,36.12,660.24,2446.95,471.17,6,4,4,3.62,6,0.0,1.0,0,0.0,electric,omnivore,1,0.0,903.56
0x453b,451.22,33.13,513.14,1621.35,272.23,3,2,3,3.99,7,1.0,1.0,0,0.0,gas,omnivore,0,0.0,918.4
0x4b9b,409.39,68.7,1000.79,2124.65,287.12,6,5,3,4.26,4,1.0,0.0,0,0.0,gas,vegan,1,0.0,666.9
0x4f7d,283.17,0.0,522.65,1265.27,214.53,7,2,3,3.62,5,1.0,0.0,0,0.0,none,vegetarian,1,0.0,517.87
0x429b,491.46,40.21,1087.71,1732.19,333.56,2,1,3,3.1,7,1.0,0.0,0,0.0,none,vegetarian,0,1.0,689.78
0xf60,285.22,44.61,1060.91,2197.01,563.06,3,2,3,3.88,7,1.0,0.0,0,0.0,gas,vegan,1,,619.56
0x3c15,518.5,83.56,961.5,1953.53,369.3,6,2,1,3.67,6,1.0,0.0,0,1.0,gas,omnivore,0,1.0,1072.75
0x2362,441.87,62.19,711.52,2038.86,502.39,3,5,3,1.89,7,1.0,0.0,0,0.0,gas,omnivore,1,0.0,935.18
0x3daa,401.01,44.68,1252.88,2245.74,551.79,3,5,4,3.81,1,1.0,0.0,0,1.0,gas,omnivore,1,1.0,873.21
0x2aa1,402.23,47.5,913.16,1715.31,394.47,3,2,2,2.29,9,0.0,0.0,0,1.0,gas,omnivore,0,1.0,872.54
0x1537,560.51,46.68,955.87,2499.35,474.61,-8,4,3,4.13,2,1.0,1.0,0,0.0,gas,omnivore,0,0.0,1081.62
0x331f,364.34,67.16,108.1,1440.12,594.99,2,1,2,4.14,8,0.0,1.0,0,0.0,electric,omnivore,0,0.0,971.1
0x2516,389.72,15.53,184.75,1179.4,286.74,4,3,3,1.52,4,1.0,1.0,0,,electric,omnivore,0,0.0,565.12
0x404,362.78,67.18,1153.32,2009.24,-88.0,0,5,3,4.57,1,1.0,0.0,1,0.0,gas,omnivore,0,1.0,1052.56
0x50ab,453.07,34.37,719.31,1210.15,326.69,0,3,3,2.42,5,1.0,1.0,0,1.0,electric,vegetarian,0,1.0,548.77
0x3683,275.22,46.43,1226.2811057609142,1819.92,300.53,7,4,3,0.02,4,0.0,0.0,0,1.0,gas,vegetarian,0,1.0,434.64
0x172f,285.06,34.98,562.63,1321.89,437.31,5,1,4,2.0,2,1.0,0.0,0,1.0,electric,vegetarian,1,0.0,485.37
0x2e3e,321.29,32.89,383.3,400.0,493.56,5,1,2,2.23,9,1.0,0.0,1,0.0,gas,vegetarian,0,0.0,557.81
0x2518,483.17,69.83,1003.65,2208.06,522.99,0,3,1,1.0,1,1.0,0.0,0,1.0,electric,omnivore,0,0.0,870.35
0x107a,443.04,37.79,1058.17,2325.75,464.18,4,3,3,3.54,5,1.0,1.0,1,0.0,electric,vegetarian,1,0.0,708.63
0x1a28,312.97,40.17,362.07,1137.04,448.44,12,4,3,1.97,1,1.0,,0,0.0,electric,omnivore,1,0.0,684.19
0x487f,431.29,66.55,1058.78,1994.88,743.49,7,3,2,1.46,7,0.0,0.0,0,1.0,gas,vegetarian,0,0.0,716.06
0x2e66,512.91,47.79,508.38,1306.07,340.45,5,3,3,5.78,2,0.0,0.0,0,0.0,gas,vegan,0,0.0,616.74
0x4e21,388.86,-44.0,833.04,2300.79,372.96,2,2,3,0.72,2,1.0,0.0,0,0.0,electric,omnivore,0,0.0,813.45
0x28eb,460.85,21.32,911.47,2611.03,335.7,6,1,5,5.06,6,0.0,0.0,0,1.0,gas,omnivore,0,0.0,874.28
0x4415,496.01,38.6,749.08,845.38,434.66,2,1,3,0.54,8,1.0,0.0,0,1.0,electric,vegetarian,0,1.0,506.99
0x4d48,339.1,80.47,1056.55,2138.33,407.21,0,4,3,5.26,8,1.0,0.0,0,,gas,vegetarian,1,0.0,942.13
0xb7b,539.59,59.5,492.49,2083.89,316.72,2,1,3,0.38,1,0.0,0.0,0,0.0,none,omnivore,1,1.0,681.56
0x3407,404.55,62.37,435.14,1949.04,440.71,4,t+-E0,3,5.25,5,1.0,1.0,0,1.0,electric,omnivore,1,1.0,868.13
0xe4c,214.72,26.01,916.95,1507.6,342.2,3,5,3,3.3,1,1.0,1.0,0,1.0,electric,omnivore,1,0.0,1097.04
0x2ddb,412.41,42.53,832.56,1873.03,452.17,0,2,5,2.07,5,0.0,0.0,1,,gas,omnivore,1,,693.0
0x2df5,348.13,51.2,1195.01,2669.63,491.32,6,3,3,3.72,2,1.0,0.0,0,0.0,electric,omnivore,1,0.0,1056.31
0x32d9,431.19,71.28,426.38,761.79,426.5,4,7,2,1.5,8,1.0,1.0,0,0.0,gas,omnivore,1,0.0,897.14
0x51a4,492.83,49.85,799.85,2489.23,559.24,4,4,4,0.0,3,1.0,0.0,0,0.0,gas,omnivore,1,0.0,759.99
0x284a,303.66,31.61,93.61,585.43,353.31,11,3,2,5.45,2,0.0,0.0,0,1.0,none,omnivore,0,0.0,712.1
0x7c9,511.55,29.2,487.84,1609.32,416.21,3,5,4,2.11,2,1.0,1.0,1,1.0,electric,omnivore,0,1.0,541.89
0x481b,271.18,43.66,505.84,2270.65,477.11,6,3,3,2.21,4,0.0,0.0,0,,gas,vegan,0,0.0,501.53
0x1d8c,333.63,62.16,644.57,1537.22,400.75,4,1,4,3.38,4,1.0,0.0,0,0.0,electric,omnivore,0,0.0,883.86
0x3082,487.49,36.46,1212.96,1859.08,422.23,0,4,4,2.33,6,,1.0,0,0.0,gas,vegetarian,0,0.0,721.57
0x3382,332.26,38.55,480.57,1592.79,407.73,9,3,3,0.92,8,1.0,0.0,0,1.0,gas,omnivore,1,0.0,640.48
0x4244,547.47,54.83,706.26,2027.52,377.57,6,1,3,1.51,5,1.0,1.0,0,0.0,electric,omnivore,1,0.0,871.42
0x456c,320.49,34.25,988.57,1822.76,450.52,9,5,2,0.08,7,1.0,0.0,0,1.0,electric,vegetarian,1,1.0,516.34
0x2d28,507.42,71.99,928.58,1857.33,534.95,1,4,2,2.11,1,0.0,1.0,0,0.0,gas,vegetarian,1,0.0,826.37
0x16bb,463.0,38.59,573.54,616.1,494.48,1,3,4,0.72,1,0.0,0.0,0,0.0,electric,omnivore,1,0.0,677.9
0x1440,415.43,38.96,416.68,2085.08,435.57,2,3,7,4.75,9,0.0,1.0,0,0.0,electric,omnivore,0,0.0,937.36
0x39d0,336.54,48.9,694.76,1465.41,413.47,0,2,3,4.19,7,1.0,1.0,0,0.0,electric,vegetarian,0,0.0,730.94
0x565,250.81,53.96,1055.05,1476.37,334.76,5,1,2,2.3,6,1.0,0.0,0,1.0,gas,omnivore,1,0.0,877.34
0x24bc,208.99,77.19,852.66,1598.61,283.56,4,5,2,3.19,2,1.0,0.0,0,,gas,omnivore,1,0.0,920.39
0x1fae,398.88,52.07,657.26,854.71,621.23,8,2,2,3.13,7,1.0,1.0,0,1.0,electric,omnivore,0,1.0,801.08
0x24af,519.69,52.42,559.7,2958.79,499.94,8,]H`mb,4,7.16,4,1.0,0.0,0,1.0,gas,omnivore,1,0.0,1010.12
0x2ed3,255.32,65.8,938.58,1575.21,402.62,4,3,3,0.0,4,1.0,,0,1.0,electric,vegetarian,1,0.0,541.62
0x443c,408.14,52.31,1004.49,1269.85,285.75,0,7,4,1.11,4,1.0,1.0,1,,gas,omnivore,1,0.0,694.68
0x43a1,292.64,55.05,686.88,2094.28,346.9,2,2,1,3.01,1,1.0,0.0,0,0.0,gas,omnivore,0,0.0,976.95
0x17a1,314.99,64.28,883.02,1276.26,307.17,1,2,2,5.61,8,0.0,1.0,0,1.0,electric,vegetarian,0,0.0,819.19
